unified_domain_profiles,backlinks_tier,integer
unified_domain_profiles,bang_categories,keyword
unified_domain_profiles,bang_shortcuts,keyword
unified_domain_profiles,bang_subcategories,keyword
unified_domain_profiles,best_rank,integer
unified_domain_profiles,countries,keyword
unified_domain_profiles,curlie_paths,keyword
unified_domain_profiles,curlie_top_categories,keyword
unified_domain_profiles,domain,keyword
unified_domain_profiles,has_search_shortcut,boolean
unified_domain_profiles,languages,keyword
unified_domain_profiles,majestic_rank,integer
unified_domain_profiles,majestic_tld_rank,integer
unified_domain_profiles,news_categories,keyword
unified_domain_profiles,primary_country,keyword
unified_domain_profiles,ref_ips,integer
unified_domain_profiles,ref_subnets,integer
unified_domain_profiles,search_text,text
unified_domain_profiles,search_url_templates,keyword
unified_domain_profiles,source_count,integer
unified_domain_profiles,sources,keyword
unified_domain_profiles,tld,keyword
unified_domain_profiles,tranco_rank,integer
cymonides-1-karolina,canonicalValue,text
cymonides-1-karolina,class,keyword
cymonides-1-karolina,className,text
cymonides-1-karolina,content,text
cymonides-1-karolina,content_vector,dense_vector
cymonides-1-karolina,createdAt,date
cymonides-1-karolina,description_vector,dense_vector
cymonides-1-karolina,embedded_edges,nested
cymonides-1-karolina,embedding_status,text
cymonides-1-karolina,embedding_updated,date
cymonides-1-karolina,graph_layout,object
cymonides-1-karolina,id,keyword
cymonides-1-karolina,jurisdiction,text
cymonides-1-karolina,label,text
cymonides-1-karolina,lastSeen,date
cymonides-1-karolina,metadata,object
cymonides-1-karolina,node_class,text
cymonides-1-karolina,projectId,text
cymonides-1-karolina,properties,object
cymonides-1-karolina,query,text
cymonides-1-karolina,snippet,text
cymonides-1-karolina,status,text
cymonides-1-karolina,timestamp,date
cymonides-1-karolina,type,keyword
cymonides-1-karolina,typeName,text
cymonides-1-karolina,updatedAt,date
cymonides-1-karolina,url,text
cymonides-1-karolina,x,long
cymonides-1-karolina,y,long
search_nodes_v3,about,object
search_nodes_v3,aircraft_tail,text
search_nodes_v3,alternative_names,text
search_nodes_v3,assets,object
search_nodes_v3,canonicalValue,keyword
search_nodes_v3,class,text
search_nodes_v3,className,keyword
search_nodes_v3,content,text
search_nodes_v3,content_vector,dense_vector
search_nodes_v3,countries,text
search_nodes_v3,createdAt,date
search_nodes_v3,description,text
search_nodes_v3,description_vector,dense_vector
search_nodes_v3,document_format,text
search_nodes_v3,document_type,text
search_nodes_v3,domains,text
search_nodes_v3,duns_numbers,text
search_nodes_v3,email_addresses,text
search_nodes_v3,email_domains,text
search_nodes_v3,embedded_edges,object
search_nodes_v3,embedding_status,text
search_nodes_v3,embedding_updated,date
search_nodes_v3,entity_mention_count,long
search_nodes_v3,entity_types_count,long
search_nodes_v3,file_size,long
search_nodes_v3,footnote_count,long
search_nodes_v3,ftm_id,text
search_nodes_v3,ftm_schema,text
search_nodes_v3,genres,text
search_nodes_v3,has_adverse_media,boolean
search_nodes_v3,has_criminal_record,boolean
search_nodes_v3,id,keyword
search_nodes_v3,imo_numbers,text
search_nodes_v3,is_pep,boolean
search_nodes_v3,is_sanctioned,boolean
search_nodes_v3,jurisdiction,text
search_nodes_v3,jurisdictions,text
search_nodes_v3,jurisdictions_count,long
search_nodes_v3,label,text
search_nodes_v3,lastSeen,date
search_nodes_v3,lei_codes,text
search_nodes_v3,metadata,object
search_nodes_v3,methodology,text
search_nodes_v3,mined_dead_ends,long
search_nodes_v3,mined_methodology_patterns,long
search_nodes_v3,mined_source_routes,long
search_nodes_v3,mmsi_numbers,text
search_nodes_v3,node_class,text
search_nodes_v3,paragraph_count,long
search_nodes_v3,person_first_name,text
search_nodes_v3,person_gender,text
search_nodes_v3,person_last_name,text
search_nodes_v3,person_nationality,text
search_nodes_v3,person_title,text
search_nodes_v3,phone_numbers,text
search_nodes_v3,primary_jurisdiction,text
search_nodes_v3,projectId,keyword
